seed,sample_index,initial_range_m,initial_closing_speed_mps,camera_azimuth_deg,camera_elevation_deg,camera_u_fraction,camera_v_fraction,image_plane_bucket,camera_elevation_bucket,camera_azimuth_bucket,ivbs_caught,beihang_caught,outcome_class,ivbs_min_distance_m,beihang_min_distance_m,ivbs_visible_fraction,beihang_visible_fraction,ivbs_control_effort,beihang_control_effort,visibility_bucket,closing_bucket
203,202,7.999999878454672,0.4273088114401992,273.7886960060762,26.585330694189416,0.5967622747321504,0.19779804070995355,mid,level,front_left,False,False,shared_miss,6.374542713165283,4.424427509307861,0.06833333333333333,0.04666666666666667,5.406330136497771,6.733122189430449,02_0.05_0.10,01_0.35_0.45
204,203,7.999999979491548,0.4663168391684589,277.19586776157644,-11.836843390965655,0.26793360129004173,0.48340603462543474,mid,level,front_left,False,False,shared_miss,0.9376744627952576,0.9799929261207581,0.115,0.10166666666666667,7.272351568444824,8.302549039886506,03_ge_0.10,02_ge_0.45
205,204,7.999999981068983,0.47697317566920494,13.624934113911712,31.455969803737812,-0.2521441729390961,-0.3254594273201939,center,up,front_right,False,False,shared_miss,7.977583885192871,3.554725408554077,0.06333333333333334,0.05333333333333334,4.137156316830377,7.098133848338847,02_0.05_0.10,02_ge_0.45
206,205,7.999999657149399,0.44218410407763914,122.54462223761158,-60.41662117162491,0.4820131213902237,0.37253420867441656,mid,down,rear_right,False,False,shared_miss,3.141789436340332,2.9407148361206055,0.075,0.08,13.04789073999779,11.348940008082996,02_0.05_0.10,01_0.35_0.45
207,206,8.000000064539975,0.4290994681978104,218.7223730384886,25.870617553964095,-0.45908977371038034,-0.6640778757157748,mid,level,rear_left,False,False,shared_miss,5.490099906921387,3.9151878356933594,0.06333333333333334,0.056666666666666664,5.4293374624536055,7.7271870705773305,02_0.05_0.10,01_0.35_0.45
208,207,7.999999592282485,0.4615508940472066,261.14785199226566,-38.47931807291307,-0.11473223599403526,-0.6936521648491717,mid,down,rear_left,False,False,shared_miss,2.58805775642395,1.7980375289916992,0.058333333333333334,0.06833333333333333,12.515042155053047,11.72062707839592,02_0.05_0.10,02_ge_0.45
209,208,8.000000105732473,0.4940719464353604,164.66934857200363,10.435111693116635,0.15178021335793884,0.05753428710833845,center,level,rear_right,False,False,shared_miss,3.116840124130249,2.531125545501709,0.09666666666666666,0.05333333333333334,3.175768727959455,9.204205240064672,02_0.05_0.10,02_ge_0.45
210,209,8.00000003363758,0.38842088373150124,61.24820829108013,-27.29905529480343,-0.8070552206108726,-0.13086969908581908,edge,level,front_right,False,False,shared_miss,1.8027528524398804,2.39076566696167,0.07666666666666666,0.06666666666666667,5.462664671960716,8.934349611339256,02_0.05_0.10,01_0.35_0.45
211,210,7.999999986925008,0.35918680658724883,325.0210209881051,50.13350480897718,0.8367358570335279,0.8443279319281095,edge,up,front_left,False,False,shared_miss,7.985064506530762,7.984616279602051,0.03333333333333333,0.03166666666666667,6.077393899781045,6.293754885106449,01_0.02_0.05,01_0.35_0.45
212,211,7.999999615469031,0.39912895046287783,340.6826729291866,-73.18585910503671,-0.7460538240472392,0.19543034780901877,edge,down,front_left,False,False,shared_miss,4.624063491821289,4.463616847991943,0.065,0.07166666666666667,13.356657847633986,10.494941578276393,02_0.05_0.10,01_0.35_0.45
213,212,8.000000111485022,0.36960371743224263,88.49906182614747,15.428284488852675,0.7865556921045695,-0.7963644020014381,edge,level,front_right,False,False,shared_miss,3.3384363651275635,3.260422706604004,0.07833333333333334,0.058333333333333334,6.070280989231888,9.75655605480653,02_0.05_0.10,01_0.35_0.45
214,213,7.999999767913163,0.4572714730463592,135.67029176316825,-6.9954871994520005,-0.06010252200662365,0.758954222581716,edge,level,rear_right,True,False,ivbs_only,0.4972127377986908,1.1025338172912598,0.14933837429111532,0.043333333333333335,2.0403776548517727,7.986083883288064,03_ge_0.10,02_ge_0.45
215,214,8.000000067291854,0.4978211947469714,243.05958750293746,42.8874231753861,0.09347044342867523,-0.010367373113975864,center,up,rear_left,False,False,shared_miss,7.981396675109863,5.569735050201416,0.065,0.06333333333333334,4.625051577531521,6.794798115769883,02_0.05_0.10,02_ge_0.45
216,215,7.99999981314477,0.410443831458631,200.97339915789257,-21.73010075953468,0.6490878230239512,-0.4336365908936066,mid,level,rear_left,False,False,shared_miss,2.0407447814941406,1.703588604927063,0.085,0.07833333333333334,6.9918410086247915,10.535720712314905,02_0.05_0.10,01_0.35_0.45
217,216,8.000000065991722,0.40528692246331804,93.20645352523064,69.52357275734865,-0.6299545297732069,0.612759278511711,mid,up,rear_right,False,False,shared_miss,7.986027717590332,7.985815048217773,0.056666666666666664,0.03833333333333333,6.515186596098324,6.678149829580107,02_0.05_0.10,01_0.35_0.45
218,217,7.999999879144368,0.43953850668088035,40.53649891795465,-44.959546859056985,0.44138002465351317,-0.5455794939233742,mid,down,front_right,False,False,shared_miss,3.405207395553589,2.72871470451355,0.058333333333333334,0.07,13.980978356213415,12.207800392318022,02_0.05_0.10,01_0.35_0.45
219,218,8.000000032544335,0.45694181774136866,293.1966402919635,1.3295951082051924,-0.4148792857487648,0.27504731128509435,mid,level,front_left,False,False,shared_miss,0.5915275812149048,1.7316099405288696,0.15,0.051666666666666666,2.6573689262027083,9.061404374753645,03_ge_0.10,02_ge_0.45
220,219,7.999999884234014,0.41281213968486746,314.9856822585461,-39.15185846386653,0.6760496927007262,-0.17297620878788134,mid,down,front_left,False,False,shared_miss,3.7776503562927246,3.236579656600952,0.09833333333333333,0.08333333333333333,8.077079679806392,9.60933711004718,02_0.05_0.10,01_0.35_0.45
221,220,8.000000115145022,0.3804119752479402,27.162420765354376,3.7422391688932257,-0.7163458798907764,0.8020025502792842,edge,level,front_right,False,False,shared_miss,3.540229558944702,2.3200483322143555,0.15,0.03166666666666667,3.2086360771769264,7.547104356451779,03_ge_0.10,01_0.35_0.45
222,221,8.000000336146307,0.46013591088345884,109.35795708097488,-17.15513563049768,0.01891040208565979,-0.7357018575663307,edge,level,rear_right,False,False,shared_miss,0.892956018447876,0.602176308631897,0.065,0.08166666666666667,9.407824057354414,11.74579788329106,02_0.05_0.10,02_ge_0.45
223,222,8.00000018494438,0.4992927240454153,181.98650876004803,78.19931778487329,-0.052511457443868134,0.015265780634693877,center,up,rear_left,False,False,shared_miss,7.9869513511657715,7.9869513511657715,0.08108108108108109,0.07333333333333333,7.041521092852687,7.910849689499953,02_0.05_0.10,02_ge_0.45
224,223,7.999999873137487,0.41744295389388975,229.6805310130437,-2.330119016798974,-0.6076628383685734,0.4429278542358295,mid,level,rear_left,True,False,ivbs_only,0.4971427321434021,1.462929129600525,0.1493288590604027,0.04833333333333333,2.7591536406089467,8.674825598009496,03_ge_0.10,01_0.35_0.45
225,224,7.999999981972594,0.4132843516476362,157.46533876723083,47.08583094350171,0.5882963190958747,-0.5939031093841073,mid,up,rear_right,False,False,shared_miss,7.98721170425415,6.386085510253906,0.08666666666666667,0.065,7.715738648712627,7.425974562944007,02_0.05_0.10,01_0.35_0.45
226,225,8.000000007311002,0.4488285070629421,69.5075355056522,-61.18250261522382,-0.3725168938355339,0.5538561748428418,mid,down,front_right,False,False,shared_miss,2.49666166305542,2.3320300579071045,0.08166666666666667,0.085,12.990959789528263,10.94087285193128,02_0.05_0.10,01_0.35_0.45
227,226,7.999999925281163,0.46796801429836976,356.8405322927319,18.533676332086074,0.3462219037592775,-0.255228106869578,center,level,front_left,False,False,shared_miss,5.5807085037231445,3.2467305660247803,0.075,0.055,3.4496398878450267,8.67423033520788,02_0.05_0.10,02_ge_0.45
228,227,8.000000080945654,0.46012846064618357,327.15053871194317,-22.066594210830665,-0.3104715275701051,-0.5032561284722625,mid,level,front_left,False,False,shared_miss,1.8952465057373047,1.0385241508483887,0.08166666666666667,0.09166666666666666,10.491871458433046,11.08246903043233,02_0.05_0.10,02_ge_0.45
229,228,7.999999931935943,1.5436543176485737,333.5536805114832,28.558883495504272,0.6433486008697954,0.8912094095733133,edge,level,front_left,False,False,shared_miss,7.59929084777832,5.478404521942139,0.018333333333333333,0.018333333333333333,3.3775591523099475,5.975737286971938,00_lt_0.02,02_ge_0.45
230,229,7.999999708935585,1.7985441436553002,142.658842615149,-29.081663571415213,-0.4851495957363215,-0.05993211964997101,mid,level,rear_right,False,False,shared_miss,3.062455177307129,2.5571513175964355,0.085,0.08,8.399119738973024,9.58344568482501,02_0.05_0.10,02_ge_0.45
231,230,8.000000007918086,1.846413129299729,47.615485069541904,55.08065612387733,0.4096881427856339,0.12771624757286962,mid,up,front_right,False,False,shared_miss,7.765367031097412,7.6581854820251465,0.07666666666666666,0.05,6.614768479999724,6.567585772865341,02_0.05_0.10,02_ge_0.45
232,231,8.000000051708785,1.7992737428231624,238.53252495350242,-57.49383172471004,-0.2655416650067462,-0.7036740503291513,edge,down,rear_left,False,False,shared_miss,3.573784589767456,3.1198301315307617,0.03666666666666667,0.03666666666666667,17.30490206623013,15.35226789377908,01_0.02_0.05,02_ge_0.45
233,232,8.00000023851425,1.574605193107583,198.89485134209,36.27417658369554,-0.7352023294797746,-0.4672784810670201,edge,up,rear_left,False,False,shared_miss,5.460159778594971,5.543833255767822,0.056666666666666664,0.05333333333333334,6.718941959170409,7.2982874044763655,02_0.05_0.10,02_ge_0.45
234,233,8.000000043770996,1.5136323586149936,7.273382828497517,-34.62975683603662,0.8371512552828774,0.3677373894603592,edge,down,front_right,False,False,shared_miss,4.764248371124268,4.361495018005371,0.06333333333333334,0.075,12.069713209113768,7.731625316311679,02_0.05_0.10,02_ge_0.45
235,234,7.999999980801867,1.9603408150932988,92.12056342815893,13.782243371817602,-0.06823105974268116,-0.3296146474701831,center,level,rear_right,False,False,shared_miss,1.0774900913238525,1.766484260559082,0.09666666666666666,0.06666666666666667,6.532076859681327,9.057818085590455,02_0.05_0.10,02_ge_0.45
236,235,8.000000136720816,1.8614000358713203,283.72017806776705,-13.310885853294929,0.15612755003181622,0.6247126547898839,mid,level,front_left,False,False,shared_miss,1.2069063186645508,0.7811298370361328,0.09833333333333333,0.10166666666666667,8.567322598551407,8.372648423924845,02_0.05_0.10,02_ge_0.45
237,236,8.000000021789312,1.962859525504038,302.6772454583196,79.79950498999487,-0.11918148935236189,0.26831181565493717,center,up,front_left,False,False,shared_miss,7.782632827758789,7.781432151794434,0.07833333333333334,0.065,7.025868161415154,7.229015928336642,02_0.05_0.10,02_ge_0.45
238,237,8.000000340939964,1.8919815353142184,134.29175334601356,-82.77927869212131,0.10863017919407252,-0.5629687942083575,mid,down,rear_right,False,False,shared_miss,3.7293922901153564,3.5397815704345703,0.03166666666666667,0.035,18.456418227614837,15.782296320138794,01_0.02_0.05,02_ge_0.45
239,238,8.00000000718491,1.5196424821628036,39.11714356959909,18.32661141736533,-0.8000400919673515,0.5255068012502461,edge,level,front_right,False,False,shared_miss,4.977772235870361,4.117449760437012,0.04833333333333333,0.04,4.792412448817185,7.121078917828279,01_0.02_0.05,02_ge_0.45
240,239,7.999999862469283,1.551525742935732,207.52437540797155,-19.736167219053062,0.7754368419637635,-0.4255246220596124,edge,level,rear_left,False,False,shared_miss,3.7713305950164795,2.0617265701293945,0.095,0.05,5.70405423199431,7.235227350957557,02_0.05_0.10,02_ge_0.45
241,240,8.000000194887102,1.9312041228703496,257.88547966997737,5.126724567927828,0.2461828404274639,-0.1890207946376153,center,level,rear_left,True,False,ivbs_only,0.49749839305877686,0.9875474572181702,0.14041745730550284,0.09333333333333334,3.1414985653154357,9.107854142130273,03_ge_0.10,02_ge_0.45
242,241,8.000000068076083,1.7047850411651226,88.77626028418165,-3.7903933438363597,-0.42548401182561923,0.7654165191677492,edge,level,front_right,False,False,shared_miss,0.9463354349136353,0.8159207701683044,0.15,0.05333333333333334,2.921403747347835,7.1588842072797,03_ge_0.10,02_ge_0.45
243,242,7.999999977518649,1.662002046530225,173.75506142274133,47.72364559304776,0.46562621958124684,-0.8329825636571,edge,up,rear_right,False,False,shared_miss,5.670836448669434,4.715766429901123,0.08666666666666667,0.055,7.56478304751961,7.397051804452238,02_0.05_0.10,02_ge_0.45
244,243,8.000000231430334,1.6700009353884568,342.8421673795787,-47.05746764101808,-0.6589795490768403,0.0021430766827827312,mid,down,front_left,False,False,shared_miss,4.271927833557129,4.054510593414307,0.06,0.06666666666666667,13.568024341607945,11.245898758508167,02_0.05_0.10,02_ge_0.45
245,244,8.000000128593538,1.9770578370898244,355.9074680404124,39.805003456834385,0.03129031250746898,-0.25902107857216156,center,up,front_left,False,False,shared_miss,7.690957546234131,3.3545477390289307,0.065,0.06,4.487134310917935,6.943133030316916,02_0.05_0.10,02_ge_0.45
246,245,8.0000001812717,1.8634119402762164,165.00018399895768,-40.40411740505527,-0.1965290181955895,0.5831359858441545,mid,down,rear_right,False,False,shared_miss,1.6668341159820557,1.4600038528442383,0.08666666666666667,0.08666666666666667,11.961410682411456,10.471068843327542,02_0.05_0.10,02_ge_0.45
247,246,8.000000036862062,1.5844964358038185,70.28642086885408,1.8819193436226003,0.7121594121978089,-0.508099863859138,edge,level,front_right,False,False,shared_miss,0.8520345687866211,0.8202552199363708,0.115,0.105,7.673355166032347,9.113652175498226,03_ge_0.10,02_ge_0.45
248,247,7.999999910714074,1.48672774198197,261.1719531480359,-3.2227806679735918,-0.8633252371915936,0.4393059372866579,edge,level,rear_left,False,False,shared_miss,2.112694501876831,1.2685902118682861,0.145,0.07166666666666667,3.857704738109858,7.643454750869458,03_ge_0.10,02_ge_0.45
249,248,7.999999891718753,1.8554083880370782,221.18126481232642,17.965995399241073,-0.39032403083965367,0.16952730907602664,mid,level,rear_left,False,False,shared_miss,2.6146676540374756,2.551328659057617,0.08166666666666667,0.051666666666666666,3.344269258243581,8.253167737722542,02_0.05_0.10,02_ge_0.45
250,249,7.999999879869121,1.7683987031793826,29.59421042574191,-16.563488147297434,0.2813351725456076,-0.7744729412752924,edge,level,front_right,False,False,shared_miss,2.2129602432250977,1.4184176921844482,0.06666666666666667,0.07333333333333333,15.576771762507368,11.052343600166417,02_0.05_0.10,02_ge_0.45
251,250,7.999999996498435,1.5833108351703764,114.81492621891675,63.69219446819903,-0.6097568534382131,0.8194080197255575,edge,up,rear_right,False,False,shared_miss,7.776473045349121,7.765539169311523,0.041666666666666664,0.02666666666666667,5.488076784321112,5.973815966843722,01_0.02_0.05,02_ge_0.45
252,251,8.000000198100311,1.77808997419851,306.4240629701627,-62.67687441199385,0.514841213112151,-0.01890361937034369,mid,down,front_left,False,False,shared_miss,3.6849472522735596,3.5413060188293457,0.056666666666666664,0.06166666666666667,15.260176795719548,13.677127190067374,02_0.05_0.10,02_ge_0.45
253,252,7.999999786330318,1.59574593727282,279.9966905378661,7.735157104033928,-0.5624972059878277,-0.8736797039606506,edge,level,front_left,False,False,shared_miss,0.6848912239074707,1.003858208656311,0.11666666666666667,0.10166666666666667,7.3628341852791905,9.455325918463306,03_ge_0.10,02_ge_0.45
254,253,7.999999953969766,1.73934591248012,111.57955654799504,-8.190548804687511,0.5660087788063893,0.0736164530511776,mid,level,rear_right,False,False,shared_miss,0.8640525937080383,0.7356306314468384,0.15,0.08666666666666667,3.5130131594704608,9.020674547270438,03_ge_0.10,02_ge_0.45
255,254,7.999999895171242,1.8959310495035404,16.822409343652787,32.61811073462414,-0.32882671739395813,-0.11833009290902649,center,up,front_right,False,False,shared_miss,7.1678147315979,3.3695805072784424,0.06,0.051666666666666666,3.975639895224773,6.831723669216664,02_0.05_0.10,02_ge_0.45
256,255,8.000000096956086,1.7577778747570096,185.21736424218483,-34.2142670175504,0.3464108119373691,0.7237169735962966,edge,down,rear_left,False,False,shared_miss,2.4504942893981934,2.224904775619507,0.09333333333333334,0.08666666666666667,10.551563353824964,10.138304613289929,02_0.05_0.10,02_ge_0.45
257,256,8.000000107276563,1.478617607617793,235.2281967566264,54.10292198907492,0.8723036363104555,0.4538266450403554,edge,up,rear_left,False,False,shared_miss,7.797904968261719,7.795200347900391,0.041666666666666664,0.03833333333333333,6.345543002176248,6.472084650039847,01_0.02_0.05,02_ge_0.45
258,257,8.000000323141698,1.6119791312450003,66.1286765157493,-51.88889705235514,-0.7000421464209463,-0.3845950789916099,edge,down,front_right,False,False,shared_miss,4.704962253570557,4.4874467849731445,0.056666666666666664,0.058333333333333334,14.118214842522736,12.182005649485879,02_0.05_0.10,02_ge_0.45
259,258,8.000000040641755,1.9296503312490132,151.39312016365082,23.216085663312192,0.20534243716442604,0.31021633777867597,center,level,rear_right,False,False,shared_miss,4.506735324859619,2.519150733947754,0.06666666666666667,0.04833333333333333,3.279815521268887,6.55468970456729,02_0.05_0.10,02_ge_0.45
260,259,7.999999791716136,1.8778708244846356,320.51447131242037,-22.726003783090977,-0.019008399940216594,-0.633893507784038,mid,level,front_left,False,False,shared_miss,1.814725399017334,1.4094454050064087,0.04666666666666667,0.055,11.61219262269439,10.533026493593837,01_0.02_0.05,02_ge_0.45
261,260,7.999999816729062,1.5445821739249441,325.808651878835,60.73135808802159,-0.8223488697984864,-0.03354407265710335,edge,up,front_left,False,False,shared_miss,7.822114944458008,7.822010517120361,0.07,0.045,7.05431257426852,6.886386538009284,02_0.05_0.10,02_ge_0.45
262,261,7.999999933244826,1.495395718304473,157.3901478598521,-58.11144217780043,0.7555458958865846,0.8085031292431794,edge,down,rear_right,False,False,shared_miss,4.621258735656738,4.490811824798584,0.06833333333333333,0.06833333333333333,12.73691251100351,10.461491549121725,02_0.05_0.10,02_ge_0.45
263,262,7.999999865895293,1.8235855524962994,60.831922070606915,27.160241058451255,-0.15334497760473678,-0.7334674741505803,edge,level,front_right,False,False,shared_miss,3.2691335678100586,2.9496543407440186,0.06833333333333333,0.06166666666666667,7.725026000630987,9.660185459204648,02_0.05_0.10,02_ge_0.45
264,263,7.999999821349574,1.9798140815048606,229.22824989722443,-26.65400606277698,0.07249000778461122,0.21382848695859658,center,level,rear_left,False,True,beihang_only,0.5450573563575745,0.48987412452697754,0.1,0.14563106796116504,10.162296972595774,2.3082325624906175,03_ge_0.10,02_ge_0.45
265,264,8.000000016559078,1.7533469049060504,191.17061560722414,11.32485668486842,0.4993476913097192,0.3941803251845058,mid,level,rear_left,False,False,shared_miss,1.875148057937622,2.1166512966156006,0.11333333333333333,0.04833333333333333,3.3139131926991534,7.903839526363565,03_ge_0.10,02_ge_0.45
266,265,8.000000055507385,1.6394597795620618,22.072472063102,-11.784955323389052,-0.622400755948026,-0.549929828113266,mid,level,front_right,False,False,shared_miss,1.489074468612671,1.1770910024642944,0.075,0.056666666666666664,10.94404691664344,11.104809786995192,02_0.05_0.10,02_ge_0.45
267,266,8.000000040801414,1.8331835374086893,105.62373468829566,36.929334789185695,0.26892853295527286,0.5948645196390401,mid,up,rear_right,False,False,shared_miss,7.654684543609619,4.504608631134033,0.056666666666666664,0.03833333333333333,4.7887018223205,6.0105094236020635,02_0.05_0.10,02_ge_0.45
268,267,8.000000072681885,1.837542687567661,274.74371315494784,-38.61454248857907,-0.40603343883275905,-0.24355710415167392,mid,down,front_left,False,False,shared_miss,3.0549561977386475,2.668391466140747,0.065,0.07,13.684968529663731,12.306636450208968,02_0.05_0.10,02_ge_0.45
269,268,7.999999906595238,1.7279859849676786,311.6741062167461,21.729546811793423,0.4462671484342768,-0.6491362073427765,mid,level,front_left,False,False,shared_miss,2.629394054412842,2.7803165912628174,0.07333333333333333,0.06166666666666667,7.086604336777552,9.729920820001785,02_0.05_0.10,02_ge_0.45
270,269,8.000000039574232,1.921482795224925,120.76820003583954,-20.295065242373017,-0.23182000708440537,0.29826986156345836,center,level,rear_right,False,False,shared_miss,1.4054018259048462,1.0290666818618774,0.09666666666666666,0.09833333333333333,9.72931951157628,9.762461012484664,02_0.05_0.10,02_ge_0.45
271,270,7.9999999491220715,1.6448153195400153,24.341250831268308,73.3783716498576,0.6627989563157636,-0.3429829518285533,mid,up,front_right,False,False,shared_miss,7.839222431182861,7.8369526863098145,0.08666666666666667,0.07166666666666667,7.936710264447802,7.7677433026292455,02_0.05_0.10,02_ge_0.45
272,271,8.00000015445539,1.7562276721698715,215.22541840490206,-71.84638361672773,-0.46240416112422855,0.4991737657882406,mid,down,rear_left,False,False,shared_miss,3.2269577980041504,3.1326026916503906,0.06833333333333333,0.07166666666666667,14.802421038071415,13.041841692439695,02_0.05_0.10,02_ge_0.45
273,272,8.000000159835224,1.8557269336522668,267.16900327199295,44.622978947652726,-0.0881217454204693,0.6791942717823347,mid,up,rear_left,False,False,shared_miss,7.6917314529418945,5.894660472869873,0.055,0.03666666666666667,5.152761718841569,5.503427616507921,02_0.05_0.10,02_ge_0.45
274,273,7.9999999370370185,1.9741624576456116,75.58057602894236,-45.27073435571571,0.13381903542901957,-0.15911756915249348,center,down,front_right,False,False,shared_miss,1.6786620616912842,1.397940993309021,0.058333333333333334,0.06333333333333334,15.021708143429542,13.662215447296445,02_0.05_0.10,02_ge_0.45
275,274,7.999999930303407,1.5824433698266867,159.00021941306517,5.458042640269049,-0.7713426690788563,0.0847393516467709,edge,level,rear_right,False,False,shared_miss,0.9076173305511475,1.752522587776184,0.13833333333333334,0.058333333333333334,4.8075136287731075,8.501113623469283,03_ge_0.10,02_ge_0.45
276,275,8.000000129804517,1.4544401902288357,350.610735127325,-6.805495281193893,0.8029874647857637,-0.8592607522365783,edge,level,front_left,False,False,shared_miss,1.8429625034332275,0.797162652015686,0.08166666666666667,0.02666666666666667,11.385253745763462,10.790089965985256,02_0.05_0.10,02_ge_0.45
277,276,8.000000001883109,1.7936772887442118,348.0950623199677,1.526297868047561,-0.3091666884572217,0.6656640855884086,mid,level,front_left,True,False,ivbs_only,0.49323856830596924,0.9782969355583191,0.118491921005386,0.043333333333333335,5.173640275528487,7.5539950192754395,03_ge_0.10,02_ge_0.45
278,277,7.999999942003001,1.8543562024255236,179.7109735350807,-0.19408553302389012,0.36892643717480206,-0.28536743814927423,mid,level,rear_right,False,False,shared_miss,0.9416252374649048,0.509600818157196,0.10833333333333334,0.10333333333333333,8.056811433668944,9.035643858931216,03_ge_0.10,02_ge_0.45
279,278,8.000000038420826,1.7421492111643964,83.52628753799165,42.62292524844439,-0.5256884864527593,0.35315270488233425,mid,up,front_right,False,False,shared_miss,7.723365306854248,6.23176383972168,0.06666666666666667,0.043333333333333335,5.843396399243998,6.382617983530538,02_0.05_0.10,02_ge_0.45
280,279,8.000000288747087,1.6692030833216231,251.93213887252244,-42.01328719460481,0.5995207243438349,-0.478127653434371,mid,down,rear_left,False,False,shared_miss,4.228463649749756,3.8654098510742188,0.06166666666666667,0.065,13.371045387740194,11.355968912860464,02_0.05_0.10,02_ge_0.45
281,280,8.000000043246743,1.834845319902511,213.52440050432918,67.0701862829157,0.1689722455635961,-0.6918898247404807,mid,up,rear_left,False,False,shared_miss,7.820760726928711,5.3683085441589355,0.09166666666666666,0.085,8.035320891924622,8.610289126220012,02_0.05_0.10,02_ge_0.45
282,281,7.999999548312166,1.9904252855530227,44.41381419595964,-68.25807404030941,-0.05296255391434614,0.14323601186062337,center,down,front_right,False,False,shared_miss,0.8179187774658203,0.6991886496543884,0.06666666666666667,0.07,14.608143527619347,13.258347411890751,02_0.05_0.10,02_ge_0.45
283,282,8.000000026133385,1.5206011571366367,128.29466758815752,14.54893986498656,0.8522032716937916,-0.1051117890775112,edge,level,rear_right,False,False,shared_miss,2.616753578186035,3.0359532833099365,0.08833333333333333,0.055,4.801144302099203,8.853205316031211,02_0.05_0.10,02_ge_0.45
284,283,8.000000166645528,1.5067394538291563,297.3831453029714,-15.930233511641882,-0.7221209170050564,0.8493253487304254,edge,level,front_left,False,False,shared_miss,2.775158405303955,1.157658338546753,0.15,0.021666666666666667,4.628560641555983,5.350581659311868,03_ge_0.10,02_ge_0.45
285,284,8.00000015287771,1.654870621013385,289.0168265641647,31.900268620349568,0.6782050918580311,0.043809001460635974,mid,up,front_left,False,False,shared_miss,5.708387851715088,5.1495819091796875,0.051666666666666666,0.04833333333333333,5.541691146921329,6.818577304440129,02_0.05_0.10,02_ge_0.45
286,285,7.999999981992687,6.552773426231569,224.45200218338255,35.1984583458201,-0.6720833701367519,-0.34115729061131383,mid,up,rear_left,False,False,shared_miss,3.7306015491485596,3.1101622581481934,0.06666666666666667,0.045,9.571501804353126,8.684360642546727,02_0.05_0.10,02_ge_0.45
287,286,8.00000001837008,7.907329682760254,0.19434816350070047,-46.97089282422942,0.1504373079608181,0.05324733104531851,center,down,front_right,False,False,shared_miss,1.191141128540039,1.1852850914001465,0.05333333333333334,0.055,17.43474219780323,16.648800429854493,02_0.05_0.10,02_ge_0.45
288,287,8.000000059214802,7.702166558212439,158.58700892993318,25.27036531248475,-0.07029243248398526,-0.47082418453968095,mid,level,rear_right,False,False,shared_miss,0.597244918346405,1.3655177354812622,0.058333333333333334,0.06166666666666667,12.106347013063987,4.243727255254307,02_0.05_0.10,02_ge_0.45
289,288,7.999999906497501,6.640575013954665,336.76800105640905,-15.843719780581058,0.47152755218752423,0.8288543273707828,edge,level,front_left,False,False,shared_miss,4.198369026184082,3.9442596435546875,0.04833333333333333,0.04,15.817207939917232,14.671617571865186,01_0.02_0.05,02_ge_0.45
290,289,7.999999932801305,7.072396338446427,304.59777631753195,1.282129287978421,0.43883023670452187,0.5107264104354713,mid,level,front_left,False,False,shared_miss,3.5090599060058594,3.294980764389038,0.065,0.06,14.392652603021618,13.270366011218234,02_0.05_0.10,02_ge_0.45
291,290,7.9999999202761565,5.742290011067901,100.04719712232486,-10.14415859732753,-0.819851024507862,-0.8979535359001148,edge,level,rear_right,False,False,shared_miss,5.416982650756836,5.326385974884033,0.05333333333333334,0.041666666666666664,15.256352582873275,12.452220367110955,02_0.05_0.10,02_ge_0.45
292,291,7.999999998468859,6.3406310843156675,78.41788791332861,79.22916176769832,0.7313555744276666,0.4135798712933901,edge,up,front_right,False,False,shared_miss,5.401340007781982,5.397279739379883,0.013333333333333334,0.011666666666666667,7.739138999793152,5.6738495696142275,00_lt_0.02,02_ge_0.45
293,292,7.999999638723749,7.757423563257638,236.9357533609469,-55.83417163102639,-0.245746144546197,-0.09685746463275684,center,down,rear_left,False,False,shared_miss,2.0519778728485107,2.0234694480895996,0.04827586206896552,0.04965753424657534,16.82262818355239,16.407269609514735,01_0.02_0.05,02_ge_0.45
294,293,8.0000001492501,5.843521839677517,255.38105564842118,16.66849701745655,0.8466458555909887,-0.6872863907189516,edge,level,rear_left,False,False,shared_miss,3.827446460723877,0.7680493593215942,0.03666666666666667,0.05333333333333334,12.36345432654227,10.484433255029899,01_0.02_0.05,02_ge_0.45
295,294,7.999999880974001,7.1544320627594695,59.27089508001089,-22.448491074993584,-0.3557888213902078,0.6093240675427519,mid,level,front_right,False,False,shared_miss,3.329047679901123,3.135941505432129,0.045,0.04666666666666667,16.912035083303323,15.441439961546076,01_0.02_0.05,02_ge_0.45
296,295,8.00000018133345,7.589366125456331,127.63600026742142,45.8445773053133,0.32354457675932546,-0.139205649063046,center,up,rear_right,False,False,shared_miss,3.967170000076294,3.6105055809020996,0.09333333333333334,0.075,5.619165858549496,6.002430530038584,02_0.05_0.10,02_ge_0.45
297,296,8.000000060667436,6.475621805680668,277.7134457839748,-38.402834753632696,-0.7098104858962115,0.2591631894672504,edge,down,front_left,False,False,shared_miss,4.646824359893799,4.624736309051514,0.05333333333333334,0.045,16.324993225076227,14.800420127164635,02_0.05_0.10,02_ge_0.45
298,297,8.000000170436733,7.832753174641245,341.1741505634766,60.74341386301828,-0.17989971575938835,0.1799704159863903,center,up,front_left,False,False,shared_miss,4.3144636154174805,4.109282970428467,0.06666666666666667,0.051666666666666666,4.950640933254807,5.505726719996661,02_0.05_0.10,02_ge_0.45
